element	ion_stage	wavelength_vacuum_nm	wavelength_kind	intensity	gA_s-1	Ei_eV	Ek_eV	g_i	g_k	tp_ref	line_ref	quantitative_ready
Th	2	361.480982892	ritz_air	410		0.5141100360	3.9440054900	8	6		L5951	0
Th	2	361.500414906	ritz_air	190		4.8062043800	8.2359154700	8	8		L5951	0
Th	2	361.504030839	ritz_air	630		1.7958273400	5.2255041200	12	12		L5951	0
Th	2	361.616357822	ritz_air	3300		0.5141100360	3.9427214800	8	8		L5951	0
Th	2	361.640412029	ritz_air	130		1.2632832800	4.6916666700	12	10		L5951	0
Th	2	361.772709167	ritz_air	140		1.5150839550	4.9422136200	4	6		L5951	0
Th	2	361.804900474	ritz_air	700		1.8976109310	5.3244356700	10	8		L5951	0
Th	2	361.814872048	ritz_air	1300		1.3458886030	4.7726189000	8	6		L5951	0
Th	2	361.864502855	ritz_air	24		2.5647553530	5.9910156600	6	6		L2372	0
Th	2	361.876307902	ritz_air	200		1.7699459200	5.1960944600	10	10		L2372	0
Th	2	362.038751823	ritz_air	100		1.5996909410	5.0243021900	4	2		L2372	0
Th	2	362.074067938	ritz_air	110		1.3233004990	4.7475777200	6	8		L5951	0
Th	2	362.140206007	ritz_air	410		1.5585426260	4.9821944700	8	8		L5951	0
Th	2	362.153043320	ritz_air	74		2.0537523000	5.4772827800	12	12		L5951	0
Th	2	362.160097140	ritz_air	100		1.3782808200	4.8017446200	8	6		L2372	0
Th	2	362.215110339	ritz_air	1200		1.3107660780	4.7337099300	10	10		L5951	0
Th	2	362.220101627	ritz_air	71		2.3524486200	5.7753452900	8	6		L5951	0
Th	2	362.373947335	ritz_air	97		1.9573367920	5.3787802800	6	6		L5951	0
Th	2	362.406620768	ritz_air	200		1.3107660780	4.7319011000	10	8		L2372	0
Th	2	362.487941758	ritz_air	120		3.9427214800	7.3630890000	8	8		L5951	0
Th	2	362.500181918	ritz_air	310		2.4648156920	5.8850677200	10	12		L5951	0
Th	2	362.504846122	ritz_air	64		2.2583010500	5.6785090700	4	6		L5951	0
Th	2	362.580629683	ritz_air	65		3.0974285200	6.5169216700	8	8		L5951	0
Th	2	362.592853839	ritz_air	1800		0.8307172240	4.2500951000	10	8		L5951	0
Th	2	362.656820351	ritz_air	130		1.4352908430	4.8540656000	4	4		L2372	0
Th	2	362.666153760	ritz_air	3200		0.1886910950	3.6073778700	6	6		L5951	0
Th	2	362.696507596	ritz_air	530		1.1453685480	4.5637692100	10	8		L5951	0
Th	2	362.712391696	ritz_air	160		0.8307172240	4.2489681900	10	10		L5951	0
Th	2	362.810747086	ritz_air	56		0.7647786520	4.1821029500	8	6		L5951	0
Th	2	362.818542098	ritz_air	93		2.3329941000	5.7502449800	14	14		L5951	0
Th	2	362.829760994	ritz_air	87		1.8338494000	5.2509946200	8	6		L5951	0
Th	2	362.862329402	ritz_air	120		2.5182358900	5.9350744100	6	4		L5951	0
Th	2	362.869101150	ritz_air	50		2.6200092300	6.0367839900	4	4		L2372	0
Th	2	362.883237800	ritz_air	130		1.2051633260	4.6218049800	8	8		L2372	0
Th	2	363.031263015	ritz_air	100		1.8338494000	5.2490979200	8	6		L2372	0
Th	2	363.041917766	ritz_air	100		3.4129068300	6.8280551000	10	8		L5951	0
Th	2	363.165124575	ritz_air	390		2.1414862600	5.5554759300	10	8		L2372	0
Th	2	363.171180139	ritz_air	51		2.8978308110	6.3117635000	4	4		L2372	0
Th	2	363.218688405	ritz_air	57		2.0537523000	5.4672385100	12	10		L5951	0
Th	2	363.366055455	ritz_air	260		1.1234336590	4.5355354900	6	4		L5951	0
Th	2	363.411445175	ritz_air	78		1.9478961570	5.3595718200	4	6		L2372	0
Th	2	363.440542688	ritz_air	130		3.0695396900	6.4809422200	10	8		L5951	0
Th	2	363.471976805	ritz_air	26		2.7294971000	6.1406045900	12	14		L2372	0
Th	2	363.477764299	ritz_air	71		3.4129068300	6.8239600100	10	10		L5951	0
Th	2	363.504026080	ritz_air	26		1.7132555730	5.1240623100	8	6		L2372	0
Th	2	363.524923477	ritz_air	130		1.8898786000	5.3004892700	10	8		L5951	0
Th	2	363.599215661	ritz_air	26		1.9159322770	5.3258460700	8	10		L2372	0
Th	2	363.627801042	ritz_air	310		1.9573367920	5.3669825300	6	4		L5951	0
Th	2	363.636338247	ritz_air	210		1.0388461350	4.4484118200	8	8		L2372	0
Th	2	363.645557628	ritz_air	620		2.7311253400	6.1406045900	16	14		L5951	0
Th	2	363.720915088	ritz_air	260		2.9422261380	6.3509989900	10	10		L5951	0
Th	2	363.739295834	ritz_air	110		1.3233004990	4.7319011000	6	8		L2372	0
Th	2	363.760307260	ritz_air	200		1.2632832800	4.6716869900	12	12		L5951	0
Th	2	363.795697400	ritz_air	75		3.3918801500	6.7999522900	10	10		L5951	0
Th	2	363.859229807	ritz_air	350		0.8296262910	4.2371033600	4	6		L5951	0
Th	2	363.872308184	ritz_air	77		2.0961511600	5.5035057600	8	6		L5951	0
Th	2	363.927362403	ritz_air	140		3.4212159800	6.8280551000	6	8		L5951	0
Th	2	364.048397662	ritz_air	1300		0.7647786520	4.1704851200	8	8		L5951	0
Th	2	364.062613333	ritz_air	190		3.5860203100	6.9915938000	6	6		L5951	0
Th	2	364.122229731	ritz_air	26		2.6024043400	6.0074202400	10	8		L2372	0
Th	2	364.191208547	ritz_air	79		1.6426306130	5.0470015900	10	8		L2372	0
Th	2	364.215081713	ritz_air	120		1.6428537520	5.0470015900	6	8		L5951	0
Th	2	364.232562228	ritz_air	77		2.1414862600	5.5454707300	10	12		L5951	0
Th	2	364.287639454	ritz_air	130*		4.2828552800	7.6863250900	6	8		L5951	0
Th	2	364.287758485	ritz_air	130*		1.5483504220	4.9518191200	10	12		L5951	0
Th	2	364.292142617	ritz_air	78		3.0270299000	6.4304576400	4	6		L5951	0
Th	2	364.392611568	ritz_air	73		2.5154627100	5.9179520700	12	10		L5951	0
Th	2	364.538628286	ritz_air	150		1.3233004990	4.7244269800	6	6		L5951	0
Th	2	364.546948435	ritz_air	390		1.8338494000	5.2348982600	8	8		L2372	0
Th	2	364.550280296	ritz_air	26		2.1228103800	5.5238281600	4	6		L2372	0
Th	2	364.575247745	ritz_air	150		2.1648418400	5.5656267000	6	4		L5951	0
Th	2	364.627481239	ritz_air	52		1.4537679150	4.8540656000	2	4		L2372	0
Th	2	364.630692068	ritz_air	120*		4.0390020800	7.4392698200	8	8		L5951	0
Th	2	364.630759085	ritz_air	120*		1.7958273400	5.1960944600	12	10		L5951	0
Th	2	364.792295816	ritz_air	80		1.7699459200	5.1687073500	10	8		L5951	0
Th	2	364.833805540	ritz_air	160*		1.5480274890	4.9464022200	8	10		L5951	0
Th	2	364.833827545	ritz_air	160*		4.7475777200	8.1459522000	8	6		L5951	0
Th	2	364.840742332	ritz_air	170		1.8338494000	5.2321595100	8	10		L5951	0
Th	2	364.868477497	ritz_air	510		1.5483504220	4.9464022200	10	10		L5951	0
Th	2	364.921339154	ritz_air	430		0.0000000000	3.3975595600	4	4		L5951	0
Th	2	364.946080546	ritz_air	540		0.1886910950	3.5860203100	6	6		L5951	0
Th	2	364.967306030	ritz_air	110		2.3329941000	5.7301257400	14	12		L5951	0
Th	2	364.989373731	ritz_air	110		1.7958273400	5.1927536000	12	14		L5951	0
Th	2	365.028910946	ritz_air	1300		0.9089883420	4.3055466500	6	8		L5951	0
Th	2	365.154186314	ritz_air	70		1.9478961570	5.3432892000	4	6		L5951	0
Th	2	365.180653152	ritz_air	410		1.1234336590	4.5185806200	6	4		L5951	0
Th	2	365.250794276	ritz_air	59		2.3524486200	5.7469435900	8	8		L5951	0
Th	2	365.261224971	ritz_air	190		1.2868472560	4.6812452800	10	8		L5951	0
Th	2	365.286809581	ritz_air	130		1.5996909410	4.9938512300	4	4		L2372	0
Th	2	365.320880385	ritz_air	1300		1.2632832800	4.6571270200	12	12		L5951	0
Th	2	365.357797924	ritz_air	470		0.9706178400	4.3641186500	2	2		L5951	0
Th	2	365.464496495	ritz_air	79		1.0388461350	4.4313562000	8	6		L5951	0
Th	2	365.561664605	ritz_air	88		2.2033312100	5.5949395300	12	10		L5951	0
Th	2	365.564946453	ritz_air	53		2.3864813590	5.7780592300	6	6		L2372	0
Th	2	365.606836278	ritz_air	51		2.5998263800	5.9910156600	8	6		L5951	0
Th	2	365.666701748	ritz_air	27		2.1648418400	5.5554759300	6	8		L2372	0
Th	2	365.724199608	ritz_air	180		1.2051633260	4.5952643500	8	10		L5951	0
Th	2	365.857705110	ritz_air	72		2.3864813590	5.7753452900	6	6		L5951	0
Th	2	365.910580776	ritz_air	1000		0.8680655920	4.2564398200	4	2		L5951	0
Th	2	365.923873211	ritz_air	94		4.2975043600	7.6857555000	12	12		L5951	0
Th	2	365.926971012	ritz_air	410		0.8296262910	4.2178487500	4	4		L5951	0
Th	2	365.994544476	ritz_air	110		4.2975043600	7.6851013000	12	10		L5951	0
Th	2	366.025067365	ritz_air	26		1.5996909410	4.9870053400	4	4		L2372	0
Th	2	366.052904560	ritz_air	120		4.0864544600	7.4735112000	4	4		L5951	0
Th	2	366.054990099	ritz_air	1900		1.6621858400	5.0492233500	14	14		L5951	0
Th	2	366.116113898	ritz_air	62		1.5996909410	4.9861629800	4	6		L5951	0
Th	2	366.137277368	ritz_air	280		4.7596759500	8.1459522000	8	6		L5951	0
Th	2	366.181965918	ritz_air	83		4.1391416900	7.5250047300	10	8		L5951	0
Th	2	366.323269443	ritz_air	410		1.9159322770	5.3004892700	8	8		L2372	0
Th	2	366.360586089	ritz_air	64		3.1541867700	6.5383990000	6	4		L5951	0
Th	2	366.367390848	ritz_air	54		1.9031425700	5.2872919600	12	14		L2372	0
Th	2	366.436223640	ritz_air	53		3.0974285200	6.4809422200	8	8		L2372	0
Th	2	366.468901088	ritz_air	64		1.4352908430	4.8185028400	4	6		L5951	0
Th	2	366.474574554	ritz_air	1100		1.1655711010	4.5487307200	6	6		L5951	0
Th	2	366.622489791	ritz_air	65		1.8898786000	5.2716732700	10	8		L5951	0
Th	2	366.648368482	ritz_air	190*		4.6546347100	8.0361907000	4	2		L5951	0
Th	2	366.648379484	ritz_air	190*		4.2975043600	7.6790602000	12	10		L5951	0
Th	2	366.666971291	ritz_air	92*		4.3420970000	7.7234814100	4	4		L5951	0
Th	2	366.676825838	ritz_air	100		1.3233004990	4.7045940400	6	6		L5951	0
Th	2	366.719442856	ritz_air	53		1.3107660780	4.6916666700	10	10		L2372	0
Th	2	366.741703611	ritz_air	80		2.1228103800	5.5035057600	4	6		L2372	0
Th	2	366.845597471	ritz_air	67		4.4070910700	7.7868290100	10	8		L5951	0
Th	2	367.044807976	ritz_air	110		2.0537523000	5.4316559100	12	10		L2372	0
Th	2	367.047234603	ritz_air	64		3.3785130200	6.7563943000	8	6		L5951	0
Th	2	367.110332917	ritz_air	460		0.5099915580	3.8872922600	6	4		L5951	0
Th	2	367.221369628	ritz_air	260		2.1414862600	5.5177657600	10	8		L2372	0
Th	2	367.324612324	ritz_air	54		1.1884386710	4.5637692100	6	8		L2372	0
Th	2	367.350721075	ritz_air	27		1.6428537520	5.0179444000	6	4		L2372	0
Th	2	367.399371655	ritz_air	110		2.7449676800	6.1196114100	10	12		L5951	0
Th	2	367.429931558	ritz_air	470		0.7647786520	4.1391416900	8	10		L5951	0
Th	2	367.433113381	ritz_air	420*		1.3107660780	4.6850999000	10	8		L5951	0
Th	2	367.445780656	ritz_air	54		1.5480274890	4.9222449900	8	6		L2372	0
Th	2	367.465851847	ritz_air	54		2.3620018030	5.7360350000	4	4		L2372	0
Th	2	367.483960529	ritz_air	1100		0.9089883420	4.2828552800	6	6		L5951	0
Th	2	367.569218577	ritz_air	71		3.3430990400	6.7161834000	8	8		L5951	0
Th	2	367.661397415	ritz_air	4200		0.1886910950	3.5609297700	6	4		L5951	0
Th	2	367.773635442	ritz_air	170		1.2868472560	4.6580567800	10	10		L5951	0
Th	2	367.786964889	ritz_air	54		2.0961511600	5.4672385100	8	10		L2372	0
Th	2	367.813584774	ritz_air	78		2.8126369800	6.1834803000	8	6		L5951	0
Th	2	367.878942677	ritz_air	140		1.1655711010	4.5358156000	6	8		L5951	0
Th	2	367.896066106	ritz_air	260		1.8891023900	5.2591900200	4	4		L5951	0
Th	2	367.906785878	ritz_air	650		0.9941292080	4.3641186500	4	2		L5951	0
Th	2	367.909520586	ritz_air	730		1.1655711010	4.5355354900	6	4		L5951	0
Th	2	367.932005401	ritz_air	80		2.1228103800	5.4925688300	4	4		L5951	0
Th	2	367.982406437	ritz_air	110		1.3782808200	4.7475777200	8	8		L2372	0
Th	2	368.075782588	ritz_air	1700		1.6621858400	5.0306279900	14	12		L5951	0
Th	2	368.158502984	ritz_air	54		2.6883180870	6.0560034000	8	10		L2372	0
Th	2	368.214985594	ritz_air	140		0.9706178400	4.3377865600	2	4		L2372	0
Th	2	368.222624570	ritz_air	170		1.9573367920	5.3244356700	6	8		L5951	0
Th	2	368.293184821	ritz_air	370		1.4352908430	4.8017446200	4	6		L5951	0
Th	2	368.340068949	ritz_air	130		1.3233004990	4.6893257800	6	4		L5951	0
Th	2	368.389353698	ritz_air	54		2.9159127100	6.2814876700	8	6		L2372	0
Th	2	368.436185813	ritz_air	100		1.4537679150	4.8189150700	2	2		L5951	0
Th	2	368.477217427	ritz_air	140		0.9941292080	4.3589016400	4	6		L2372	0
Th	2	368.498625965	ritz_air	140		2.3864813590	5.7510583100	6	8		L2372	0
Th	2	368.691672906	ritz_air	210		1.7699459200	5.1327611800	10	10		L2372	0
Th	2	368.754198082	ritz_air	26		1.8338494000	5.1960944600	8	10		L2372	0
Th	2	368.803082729	ritz_air	100		1.3233004990	4.6850999000	6	8		L5951	0
Th	2	368.857222736	ritz_air	66		1.4537679150	4.8150738700	2	4		L5951	0
Th	2	368.871945545	ritz_air	480		2.7294971000	6.0906689100	12	12		L5951	0
Th	2	368.924966263	ritz_air	100		1.6699392420	5.0306279900	10	12		L2372	0
Th	2	368.931749018	ritz_air	78		1.7132555730	5.0738825300	8	6		L2372	0
Th	2	368.981051774	ritz_air	590		1.6699392420	5.0301171600	10	8		L5951	0
Th	2	368.986292130	ritz_air	170		1.8777081600	5.2378383600	4	2		L5951	0
Th	2	369.111947642	ritz_air	140		2.1648418400	5.5238281600	6	6		L5951	0
Th	2	369.153757460	ritz_air	490		1.2051633260	4.5637692100	8	8		L5951	0
Th	2	369.312704588	ritz_air	290		1.0388461350	4.3960065300	8	10		L5951	0
Th	2	369.459750640	ritz_air	110		1.5480274890	4.9038517200	8	10		L2372	0
Th	2	369.468914011	ritz_air	26		1.9159322770	5.2716732700	8	8		L2372	0
Th	2	369.474554470	ritz_air	410		0.1886910950	3.5443808700	6	6		L5951	0
Th	2	369.495306841	ritz_air	550		1.5483504220	4.9038517200	10	10		L5951	0
Th	2	369.583684711	ritz_air	110		3.4452533900	6.7999522900	10	10		L5951	0
Th	2	369.702554474	ritz_air	430		1.3782808200	4.7319011000	8	8		L5951	0
Th	2	369.736914367	ritz_air	26		3.3430990400	6.6964076600	8	8		L2372	0
Th	2	369.769896903	ritz_air	170		1.1655711010	4.5185806200	6	4		L5951	0
Th	2	369.808246828	ritz_air	290		0.7647786520	4.1174404600	8	8		L5951	0
Th	2	369.828669113	ritz_air	53		0.8296262910	4.1821029500	4	6		L2372	0
Th	2	369.935315715	ritz_air	180		1.4537679150	4.8052781100	2	4		L5951	0
Th	2	369.980623442	ritz_air	250		2.4945813900	5.8456811700	6	4		L5951	0
Th	2	370.136518792	ritz_air	240		2.6024043400	5.9520926900	10	10		L5951	0
Th	2	370.151404645	ritz_air	54		2.3864813590	5.7360350000	6	4		L5951	0
Th	2	370.157843312	ritz_air	26		2.7408483300	6.0903437000	6	8		L2372	0
Th	2	370.181824519	ritz_air	380		1.8976109310	5.2468893100	10	10		L5951	0
Th	2	370.312047227	ritz_air	77		2.1973701400	5.5454707300	10	12		L5951	0
Th	2	370.391753860	ritz_air	230		2.4688155600	5.8161956500	14	14		L5951	0
Th	2	370.495995844	ritz_air	320		1.3458886030	4.6923268800	8	6		L5951	0
Th	2	370.504558061	ritz_air	530		1.3107660780	4.6571270200	10	12		L5951	0
Th	2	370.513730435	ritz_air	370		1.1655711010	4.5118492000	6	4		L5951	0
Th	2	370.539321060	ritz_air	530		1.0669884350	4.4130354400	6	8		L2372	0
Th	2	370.588051675	ritz_air	57		4.8903084700	8.2359154700	10	8		L5951	0
Th	2	370.602053300	ritz_air	140		1.8891023900	5.2345830000	4	6		L5951	0
Th	2	370.684405620	ritz_air	73		3.7320985300	7.0768359000	8	10		L5951	0
Th	2	370.699529535	ritz_air	72		1.2041298140	4.5487307200	8	6		L5951	0
Th	2	370.710612404	ritz_air	210		2.2583010500	5.6028019600	4	6		L2372	0
Th	2	370.804137617	ritz_air	200		0.9941292080	4.3377865600	4	4		L5951	0
Th	2	370.848297050	ritz_air	400		0.0000000000	3.3432592000	4	4		L5951	0
Th	2	370.972539217	ritz_air	76		2.2033312100	5.5454707300	12	12		L5951	0
Th	2	370.980849369	ritz_air	150		2.0851743580	5.4272390100	8	8		L5951	0
Th	2	371.037031916	ritz_air	51		2.2116056600	5.5531642600	2	2		L2372	0
Th	2	371.067890906	ritz_air	130		2.4688155600	5.8100962600	14	12		L2372	0
Th	2	371.087208907	ritz_air	77		0.9089883420	4.2500951000	6	8		L2372	0
Th	2	371.160718941	ritz_air	130		1.6699392420	5.0103842900	10	8		L2372	0
Th	2	371.235972427	ritz_air	1300		0.8307172240	4.1704851200	10	8		L5951	0
Th	2	371.283461723	ritz_air	77		1.6428537520	4.9821944700	6	8		L2372	0
Th	2	371.358727213	ritz_air	190		2.1648418400	5.5035057600	6	6		L5951	0
Th	2	371.534687779	ritz_air	210		2.2296554700	5.5667381800	6	8		L2372	0
Th	2	371.539499025	ritz_air	79		3.0139595000	6.3509989900	12	10		L5951	0
Th	2	371.551263071	ritz_air	25		1.7958273400	5.1327611800	12	10		L2372	0
Th	2	371.677941877	ritz_air	77		2.1414862600	5.4772827800	10	12		L2372	0
Th	2	371.714416323	ritz_air	25		2.5998263800	5.9352955700	8	8		L2372	0
Th	2	371.726955571	ritz_air	100		1.3458886030	4.6812452800	8	8		L2372	0
Th	2	371.888674454	ritz_air	240		1.7484002000	5.0823064700	2	4		L5951	0
Th	2	371.922505216	ritz_air	210		1.1453685480	4.4789715600	10	10		L5951	0
Th	2	371.971307856	ritz_air	97		1.9159322770	5.2490979200	8	6		L5951	0
Th	2	371.986543802	ritz_air	25		3.0974285200	6.4304576400	8	6		L2372	0
Th	2	372.006873067	ritz_air	75		1.5480274890	4.8808744700	8	6		L2372	0
Th	2	372.011248201	ritz_air	250		0.5099915580	3.8427993400	6	8		L2372	0
Th	2	372.021089750	ritz_air	57		3.3432592000	6.6759788200	4	6		L5951	0
Th	2	372.074980708	ritz_air	130		1.8891023900	5.2213393000	4	4		L5951	0
Th	2	372.103550108	ritz_air	1700		1.2632832800	4.5952643500	12	10		L5951	0
Th	2	372.127587334	ritz_air	3800		1.5585426260	4.8903084700	8	10		L2372	0
Th	2	372.136528650	ritz_air	1200		1.2041298140	4.5358156000	8	8		L5951	0
Th	2	372.166474406	ritz_air	53		4.5487307200	7.8801484300	6	8		L5951	0
Th	2	372.175801822	ritz_air	110		1.3233004990	4.6546347100	6	4		L5951	0
Th	2	372.219441126	ritz_air	50		2.0961511600	5.4270948000	8	6		L2372	0
Th	2	372.240200503	ritz_air	230		1.2632832800	4.5940411700	12	12		L5951	0
Th	2	372.288384984	ritz_air	8900		0.2306029750	3.5609297700	4	4		L5951	0
Th	2	372.317392498	ritz_air	3000		0.5099915580	3.8400588800	6	6		L5951	0
Th	2	372.434867928	ritz_air	210		1.9031425700	5.2321595100	12	10		L5951	0
Th	2	372.471525424	ritz_air	320		0.5141100360	3.8427993400	8	8		L5951	0
Th	2	372.535798074	ritz_air	74		0.9089883420	4.2371033600	6	6		L2372	0
Th	2	372.555795254	ritz_air	120		0.8680655920	4.1960019600	4	4		L5951	0
Th	2	372.579237327	ritz_air	310		2.1648418400	5.4925688300	6	4		L5951	0
Th	2	372.688045515	ritz_air	50		3.1541867700	6.4809422200	6	8		L5951	0
Th	2	372.693367894	ritz_air	83		2.4293898400	5.7560978000	2	2		L5951	0
Th	2	372.715958746	ritz_air	49		2.7294971000	6.0560034000	12	10		L2372	0
Th	2	372.725365183	ritz_air	56		2.4293898400	5.7558121900	2	4		L5951	0
Th	2	372.771831221	ritz_air	140		1.5585426260	4.8845503300	8	8		L5951	0
Th	2	372.778428930	ritz_air	1300		0.5141100360	3.8400588800	8	6		L5951	0
Th	2	372.792818658	ritz_air	150		2.2296554700	5.5554759300	6	8		L5951	0
Th	2	372.800464639	ritz_air	24		2.1414862600	5.4672385100	10	10		L2372	0
Th	2	373.002472976	ritz_air	24		3.7038980900	7.0278492000	8	8		L2372	0
Th	2	373.005232691	ritz_air	24		2.6883180870	6.0122446000	8	6		L2372	0
Th	2	373.074102535	ritz_air	600		3.0331234500	6.3564363700	6	8		L2372	0
Th	2	373.159312613	ritz_air	48		1.5996909410	4.9222449900	4	6		L2372	0
Th	2	373.180932215	ritz_air	850		1.9031425700	5.2255041200	12	12		L5951	0
Th	2	373.240719707	ritz_air	100		4.1174404600	7.4392698200	8	8		L5951	0
Th	2	373.241264848	ritz_air	96		1.3233004990	4.6451250100	6	6		L2372	0
Th	2	373.248588746	ritz_air	220		1.8777081600	5.1994674900	4	4		L5951	0
Th	2	373.353433913	ritz_air	23		4.1174404600	7.4382670000	8	10		L2372	0
Th	2	373.374061258	ritz_air	71		1.8034192550	5.1240623100	6	6		L2372	0
Th	2	373.379797744	ritz_air	47		2.4945813900	5.8151734300	6	6		L2372	0
Th	2	373.519311897	ritz_air	23		2.9381350600	6.2574868100	8	10		L2372	0
Th	2	373.529724595	ritz_air	23		1.7699459200	5.0892051400	10	10		L2372	0
Th	2	373.547401176	ritz_air	23		2.6883180870	6.0074202400	8	8		L2372	0
Th	2	373.562727148	ritz_air	71		1.9159322770	5.2348982600	8	8		L2372	0
Th	2	373.565948983	ritz_air	330		0.5567214940	3.8756588400	6	6		L5951	0
Th	2	373.575884557	ritz_air	79		3.7579868200	7.0768359000	12	10		L5951	0
Th	2	373.631545982	ritz_air	53		3.5443808700	6.8627355200	6	4		L5951	0
Th	2	373.657329663	ritz_air	93		2.5998263800	5.9179520700	8	10		L5951	0
Th	2	373.799734568	ritz_air	120		1.7132555730	5.0301171600	8	8		L5951	0
Th	2	373.825990373	ritz_air	150		3.3191180400	6.6357466700	12	10		L5951	0
Th	2	373.839669918	ritz_air	23		2.3620018030	5.6785090700	4	6		L2372	0
Th	2	373.871239100	ritz_air	69		1.9159322770	5.2321595100	8	10		L2372	0
Th	2	373.916476824	ritz_air	180		0.7703746220	4.0862006400	10	8		L2372	0
Th	2	373.976451368	ritz_air	94		4.6571270200	7.9724212800	12	12		L5951	0
Th	2	373.980240350	ritz_air	210		2.9422261380	6.2574868100	10	10		L5951	0
Th	2	373.982287881	ritz_air	68		1.7958273400	5.1110698600	12	12		L2372	0
Th	2	373.990632043	ritz_air	590		1.0489500950	4.3641186500	4	2		L5951	0
Th	2	374.147581722	ritz_air	83		0.2306029750	3.5443808700	4	6		L5951	0
Th	2	374.157954411	ritz_air	61		4.6587352600	7.9724212800	14	12		L5951	0
Th	2	374.191850197	ritz_air	460		1.3782808200	4.6916666700	8	10		L5951	0
Th	2	374.224652699	ritz_air	14000		0.1886910950	3.5017865200	6	6		L5951	0
Th	2	374.329416854	ritz_air	120		1.3458886030	4.6580567800	8	10		L5951	0
Th	2	374.486880671	ritz_air	2400		2.2464326920	5.5572081700	4	6		L2372	0
Th	2	374.495977029	ritz_air	370		4.2178487500	7.5285438100	4	4		L5951	0
Th	2	374.571864701	ritz_air	120		1.8338494000	5.1438737200	8	8		L5951	0
Th	2	374.580100836	ritz_air	300		1.0489500950	4.3589016400	4	6		L5951	0
Th	2	374.729406541	ritz_air	120		2.1228103800	5.4314431200	4	4		L2372	0
Th	2	374.807837874	ritz_air	65		4.3960065300	7.7039469100	10	8		L5951	0
Th	2	374.823652974	ritz_air	59		2.2033312100	5.5111320300	12	10		L5951	0
Th	2	374.833638563	ritz_air	23		1.5463529100	4.8540656000	6	4		L2372	0
Th	2	374.860421507	ritz_air	1200		1.1409354570	4.4484118200	8	8		L5951	0
Th	2	374.877502935	ritz_air	47		2.2583010500	5.5656267000	4	4		L2372	0
Th	2	374.934930824	ritz_air	260		1.3782808200	4.6850999000	8	8		L5951	0
Th	2	375.172582440	ritz_air	300		3.6490841900	6.9538085800	8	10		L5951	0
Th	2	375.282552953	ritz_air	190		1.4537679150	4.7575239100	2	4		L2372	0
Th	2	375.363529950	ritz_air	3100		1.1453685480	4.4484118200	10	8		L5951	0
Th	2	375.565990449	ritz_air	1200		0.0000000000	3.3012626700	4	2		L5951	0
Th	2	375.590816887	ritz_air	24		2.5182358900	5.8192803400	6	4		L2372	0
Th	2	375.695104931	ritz_air	140		4.1391416900	7.4392698200	10	8		L5951	0
Th	2	375.782585617	ritz_air	51		1.6428537520	4.9422136200	6	6		L5951	0
Th	2	375.796008098	ritz_air	24		3.0270299000	6.3262719300	4	4		L2372	0
Th	2	375.989148188	ritz_air	96		1.5463529100	4.8439001600	6	8		L2372	0
Th	2	376.134065773	ritz_air	160		0.0000000000	3.2962767700	4	4		L5951	0
Th	2	376.136396377	ritz_air	110		2.4945813900	5.7908377400	6	8		L5951	0
Th	2	376.180181734	ritz_air	24		1.5480274890	4.8439001600	8	8		L2372	0
Th	2	376.217044295	ritz_air	380		1.5483504220	4.8439001600	10	8		L5951	0
Th	2	376.295436627	ritz_air	48		2.2583010500	5.5531642600	4	2		L2372	0
Th	2	376.308091910	ritz_air	24		2.6405431850	5.9352955700	6	8		L2372	0
Th	2	376.348540401	ritz_air	190		3.6594103000	6.9538085800	10	10		L5951	0
