element	ion_stage	wavelength_vacuum_nm	gA_s-1	Ei_eV	Ek_eV	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	kurucz_ref	nist_match	nist_gA
U	2	360.651149811	20333648.7962	0.2168636113	3.6546506946	f3d2 *6L		6.5			6.5	14	14	MC	0	0
U	2	360.735371536	138679573.534	0.5782378718	4.0152226533	f4s   6I		3.5	f4p  *		3.5	8	8	MC	1	0
U	2	361.151478878	90575581.82	0.7790465214	4.2120714956	f3ds *4L		6.5			6.5	14	14	MC	0	0
U	2	361.226598258	14683530.1776	0.2845055459	3.7168159992	f3d2 *6K		5.5			6.5	12	14	MC	0	0
U	2	361.369635162	25089187.5998	0.1134155364	3.5443674949	f3d2 *6K		4.5			5.5	10	12	MC	0	0
U	2	361.778740724	35196850.3218	0.0358358965	3.4629086374	f3d2 *6L		5.5			6.5	12	14	MC	1	0
U	2	362.409003383	50581521.5394	0.1134155364	3.5345277370	f3d2 *6K		4.5			5.5	10	12	MC	1	0
U	2	363.644622386	14690461.0992	0.0000000000	3.4094884341	f3s2 *4I		4.5			5.5	10	12	MC	0	0
U	2	364.198265369	38081494.6379	0.2168636113	3.6211686381	f3d2 *6L		6.5			5.5	14	12	MC	0	0
U	2	364.606770889	38524787.0367	0.1134155364	3.5139065613	f3d2 *6K		4.5			4.5	10	10	MC	1	0
U	2	366.004932161	60036551.9743	0.5835039766	3.9710050531	f3ds *6H		2.5			3.5	6	8	MC	0	0
U	2	366.337218048	55542766.9021	0.5782378718	3.9626660000	f4s   6I		3.5	f4p  *		3.5	8	8	MC	0	0
U	2	366.727618969	174061344.976	1.0565844033	4.4374099227	f3ds *6K		7.5			6.5	16	14	MC	0	0
U	2	367.111318172	332501799.77	0.1134155364	3.4907070103	f3d2 *6K		4.5	f3dp  6L		5.5	10	12	MC	1	0
U	2	367.603945558	106568582.741	0.7990822437	4.1718480463	f3ds *4I		4.5			4.5	10	10	MC	0	0
U	2	367.613047912	76139090.0916	0.6521138558	4.0247960931	f3ds *6L		7.5			7.5	16	16	MC	0	0
U	2	367.760886145	138758128.685	0.7790465214	4.1503724955	f3ds *4L		6.5			6.5	14	14	MC	0	0
U	2	368.308327739	90984287.3313	0.6521138558	4.0184292566	f3ds *6L		7.5			6.5	16	14	MC	0	0
U	2	369.296883495	179737265.262	0.5835039766	3.9408082059	f3ds *6H		2.5			3.5	6	8	MC	1	0
U	2	369.474729516	243904562.476	0.9357543639	4.2914427072	f3ds *		3.5			4.5	8	10	MC	1	0
U	2	369.897939041	227104403.579	1.0855609981	4.4374099227	f3ds *		6.5			6.5	14	14	MC	0	0
U	2	370.162407493	60758177.7798	0.1134155364	3.4628697063	f3d2 *6K		4.5			5.5	10	12	MC	1	0
U	2	370.256931960	453297120.768	0.6852296629	4.0338287138	f3ds *6K		6.5			6.5	14	14	MC	1	0
U	2	371.470446143	131081302.893	0.6521138558	3.9897734090	f3ds *6L		7.5			7.5	16	16	MC	0	0
U	2	371.581374869	37263307.7275	0.2845055459	3.6211686381	f3d2 *6K		5.5			5.5	12	12	MC	0	0
U	2	371.916361625	48250152.304	0.2168636113	3.5505214505	f3d2 *6L		6.5			6.5	14	14	MC	1	0
U	2	371.967474863	64029383.7144	0.6852296629	4.0184292566	f3ds *6K		6.5			6.5	14	14	MC	0	0
U	2	372.604239804	47741233.1264	0.2168636113	3.5443674949	f3d2 *6L		6.5			5.5	14	12	MC	0	0
U	2	373.367637593	37163433.2611	0.1134155364	3.4341152913	f3d2 *6K		4.5			4.5	10	10	MC	1	0
U	2	373.910278218	249950686.428	0.7179479768	4.0338287138	f3ds *4K		5.5			6.5	12	14	MC	1	0
U	2	374.748495490	258767241.405	0.6852296629	3.9936939133	f3ds *6K		6.5			6.5	14	14	MC	1	0
U	2	374.820614187	310271690.434	1.0565844033	4.3644122428	f3ds *6K		7.5			7.5	16	16	MC	1	0
U	2	374.974153993	380527818.172	0.7087492172	4.0152226533	f4s   6I		4.5	f4p  *		3.5	10	8	MC	1	0
U	2	375.372957395	131966315.687	0.6852296629	3.9881897588	f3ds *6K		6.5			5.5	14	12	MC	1	0
U	2	375.537500061	14999694.8774	0.0000000000	3.3015132003	f3s2 *4I		4.5			5.5	10	12	MC	0	0
U	2	375.654930513	141517729.771	0.7179479768	4.0184292566	f3ds *4K		5.5			6.5	12	14	MC	1	0
U	2	375.798867840	71199689.017	0.5835039766	3.8827211135	f3ds *6H		2.5			2.5	6	6	MC	0	0
U	2	376.195570725	18731029.7215	0.0000000000	3.2957375204	f3s2 *4I		4.5			4.5	10	10	MC	0	0
U	2	376.318502610	20430446.4884	0.2168636113	3.5115251969	f3d2 *6L		6.5			5.5	14	12	MC	0	0
U	2	376.986575912	94784471.3908	0.7179479768	4.0067708985	f3ds *4K		5.5			6.5	12	14	MC	0	0
U	2	377.388380161	153395243.439	1.0349816447	4.3203022609	f4s   6I		5.5	*		4.5	12	10	MC	0	0
U	2	378.178785272	37153058.5105	0.1134155364	3.3918697837	f3d2 *6K		4.5			5.5	10	12	MC	1	0
U	2	378.391540491	155062237.922	0.0358358965	3.3124474906	f3d2 *6L		5.5			6.5	12	14	MC	1	0
U	2	378.491466427	165301461.978	0.7179479768	3.9936939133	f3ds *4K		5.5			6.5	12	14	MC	1	0
U	2	378.764337256	99231761.7254	1.0565844033	4.3299707966	f3ds *6K		7.5			6.5	16	14	MC	0	0
U	2	378.831054575	62588956.9654	0.6521138558	3.9249235985	f3ds *6L		7.5			7.5	16	16	MC	0	0
U	2	379.128531800	45689447.4018	0.7179479768	3.9881897588	f3ds *4K		5.5			5.5	12	12	MC	0	0
U	2	379.139934760	11528950.668	0.1134155364	3.3835589990	f3d2 *6K		4.5			3.5	10	8	MC	0	0
U	2	379.417706877	153515997.057	0.5685209822	3.8362703100	f3d2 *6M		6.5			7.5	14	16	MC	1	0
U	2	379.464619057	36311672.0221	0.1134155364	3.3807609236	f3d2 *6K		4.5			5.5	10	12	MC	1	0
U	2	379.619059157	30952290.9658	0.2845055459	3.5505214505	f3d2 *6K		5.5			6.5	12	14	MC	0	0
U	2	379.760795960	65821617.5089	0.5782378718	3.8430352597	f4s   6I		3.5	f4p  *		4.5	8	10	MC	0	0
U	2	379.792104090	108716870.84	0.7990822437	4.0636105859	f3ds *4I		4.5			4.5	10	10	MC	0	0
U	2	380.027565233	187395257.254	1.0407682352	4.3032735273	f3d2 *6M		7.5			6.5	16	14	MC	0	0
U	2	380.335745267	33346824.8958	0.2845055459	3.5443674949	f3d2 *6K		5.5			5.5	12	12	MC	0	0
U	2	380.442573012	8725906.40427	0.0000000000	3.2589464497	f3s2 *4I		4.5			5.5	10	12	MC	0	0
U	2	381.030625755	137236290.516	0.7087492172	3.9626660000	f4s   6I		4.5	f4p  *		3.5	10	8	MC	1	0
U	2	381.487244377	51811798.8958	0.2845055459	3.5345277370	f3d2 *6K		5.5			5.5	12	12	MC	1	0
U	2	381.514551472	35104799.5688	0.1134155364	3.3632052572	f3d2 *6K		4.5			4.5	10	10	MC	1	0
U	2	381.954665824	13911214.5595	0.2168636113	3.4629086374	f3d2 *6L		6.5			6.5	14	14	MC	0	0
U	2	382.362771874	31874065.6988	0.5835039766	3.8260840163	f3ds *6H		2.5			3.5	6	8	MC	0	0
U	2	382.759274921	56824706.1012	0.0358358965	3.2750568323	f3d2 *6L		5.5			6.5	12	14	MC	1	0
U	2	383.010640254	21625539.6071	0.1134155364	3.3505106392	f3d2 *6K		4.5			4.5	10	10	MC	0	0
U	2	383.045649354	48182303.7608	0.5685209822	3.8053202587	f3d2 *6M		6.5			5.5	14	12	MC	0	0
U	2	383.254703695	516908448.712	0.5782378718	3.8132714893	f4s   6I		3.5	f4p  *		4.5	8	10	MC	1	0
U	2	383.700219512	117328764.854	0.9420760702	4.1733535865	f3ds *		5.5			5.5	12	12	MC	0	0
U	2	383.923177479	26175797.3387	0.2845055459	3.5139065613	f3d2 *6K		5.5			4.5	12	10	MC	0	0
U	2	384.620858893	38665433.0253	0.6852296629	3.9087730450	f3ds *6K		6.5			5.5	14	12	MC	0	0
U	2	384.969549575	145725572.006	0.6521138558	3.8727374100	f3ds *6L		7.5			7.5	16	16	MC	1	0
U	2	385.093881912	13466516.9518	0.0000000000	3.2195835748	f3s2 *4I		4.5			3.5	10	8	MC	0	0
U	2	385.573306614	597275327.201	0.5782378718	3.7938182447	f4s   6I		3.5	f4p  *		4.5	8	10	MC	1	0
U	2	386.066534924	351612376.411	0.0358358965	3.2473081771	f3d2 *6L		5.5	f3sp  6M		6.5	12	14	MC	1	0
U	2	386.556262343	58743932.5281	0.5782378718	3.7856414869	f4s   6I		3.5	f4p  *		4.5	8	10	MC	0	0
U	2	386.701200056	238033123.725	0.2845055459	3.4907070103	f3d2 *6K		5.5	f3dp  6L		5.5	12	12	MC	1	0
U	2	387.513511455	43532608.7895	0.0358358965	3.2353165495	f3d2 *6L		5.5			6.5	12	14	MC	1	0
U	2	387.918316821	484069588.408	1.0977242198	4.2938657304	f3ds *6L		8.5			8.5	18	18	MC	1	0
U	2	388.255404571	232891337.626	0.5685209822	3.7618876025	f3d2 *6M		6.5	f3dp  6M		7.5	14	16	MC	1	0
U	2	388.345628059	51162470.8052	0.2168636113	3.4094884341	f3d2 *6L		6.5			5.5	14	12	MC	1	0
U	2	389.146336537	150370421.382	0.0358358965	3.2218919125	f3d2 *6L		5.5			6.5	12	14	MC	1	0
U	2	389.278771023	83150882.2646	1.0552128901	4.2401849124	f3ds *		5.5			5.5	12	12	MC	0	0
U	2	389.378496992	171650221.712	0.6521138558	3.8362703100	f3ds *6L		7.5			7.5	16	16	MC	1	0
U	2	389.637364407	43457735.2981	0.5481182667	3.7301590545	f3s2 *4I		5.5			5.5	12	12	MC	0	0
U	2	389.787903614	111360599.906	0.5685209822	3.7493329627	f3d2 *6M		6.5			5.5	14	12	MC	1	0
U	2	390.057673876	55479253.6524	0.5782378718	3.7568498766	f4s   6I		3.5	f4p  *		4.5	8	10	MC	0	0
U	2	390.083280546	73463833.8481	0.2845055459	3.4629086374	f3d2 *6K		5.5			6.5	12	14	MC	1	0
U	2	390.365554072	27443864.7582	0.0358358965	3.2119409409	f3d2 *6L		5.5			4.5	12	10	MC	1	0
U	2	390.540099540	298577428.496	1.0349816447	4.2096668221	f4s   6I		5.5	f4p  *		5.5	12	12	MC	1	0
U	2	390.566906523	65162442.3041	0.6521138558	3.8265816888	f3ds *6L		7.5			6.5	16	14	MC	0	0
U	2	391.016823734	37583509.1434	0.7179479768	3.8887626155	f3ds *4K		5.5			4.5	12	10	MC	0	0
U	2	391.278091806	69890337.5107	0.5481182667	3.7168159992	f3s2 *4I		5.5			6.5	12	14	MC	1	0
U	2	391.698601378	247448108.671	1.0443707200	4.2096668221	f4s   4I		4.5	f4p  *		5.5	10	12	MC	1	0
U	2	392.265849206	11382224.6282	0.0000000000	3.1607189774	f3s2 *4I		4.5			5.5	10	12	MC	0	0
U	2	392.537119908	41364394.8622	0.5685209822	3.7270554821	f3d2 *6M		6.5			5.5	14	12	MC	0	0
U	2	392.887111136	83917503.9424	0.7790465214	3.9347675718	f3ds *4L		6.5			6.5	14	14	MC	0	0
U	2	393.208995045	27551244.2496	0.0358358965	3.1889728683	f3d2 *6L		5.5			6.5	12	14	MC	1	0
U	2	393.313422269	127911786.683	0.0358358965	3.1881357270	f3d2 *6L		5.5	f3sp?		6.5	12	14	MC	1	0
U	2	393.414048503	31166523.9068	0.6521138558	3.8036080370	f3ds *6L		7.5			7.5	16	16	MC	0	0
U	2	393.649409866	54849020.2318	0.2845055459	3.4341152913	f3d2 *6K		5.5			4.5	12	10	MC	1	0
U	2	394.159842957	24833807.2552	0.1134155364	3.2589464497	f3d2 *6K		4.5			5.5	10	12	MC	1	0
U	2	394.365896690	130193512.805	1.0855609981	4.2294482528	f3ds *		6.5			6.5	14	14	MC	0	0
U	2	394.395604437	71207200.9913	0.7179479768	3.8615986697	f3ds *4K		5.5			5.5	12	12	MC	0	0
U	2	394.524638087	50610401.2469	0.5685209822	3.7111437222	f3d2 *6M		6.5			7.5	14	16	MC	0	0
U	2	395.366457647	27758011.8313	0.7179479768	3.8538792896	f3ds *4K		5.5			5.5	12	12	MC	0	0
U	2	395.469384496	32670987.2979	0.2845055459	3.4196207947	f3d2 *6K		5.5			6.5	12	14	MC	1	0
U	2	395.578612989	323535829.288	1.0349816447	4.1692309879	f4s   6I		5.5	f4p  *		5.5	12	12	MC	1	0
U	2	396.578573875	101561579.821	0.8885491165	4.0148952110	f3ds *6I		4.5			4.5	10	10	MC	0	0
U	2	396.608281627	8967355.40818	0.0000000000	3.1261121363	f3s2 *4I		4.5			3.5	10	8	MC	0	0
U	2	396.767123074	360841579.557	1.0443707200	4.1692309879	f4s   4I		4.5	f4p  *		5.5	10	12	MC	1	0
U	2	397.014387599	71412695.992	1.0414828801	4.1643972160	f3ds *6G		1.5			2.5	4	6	MC	0	0
U	2	398.692025494	287152592.978	0.6521138558	3.7618876025	f3ds *6L		7.5	f3dp  6M		7.5	16	16	MC	1	0
U	2	399.001206217	19608275.8875	0.2845055459	3.3918697837	f3d2 *6K		5.5			5.5	12	12	MC	0	0
U	2	399.154846333	32070446.4334	0.1134155364	3.2195835748	f3d2 *6K		4.5			3.5	10	8	MC	1	0
U	2	399.366401573	102245630.764	0.7087492172	3.8132714893	f4s   6I		4.5	f4p  *		4.5	10	10	MC	1	0
U	2	399.542047439	6970482.14307	0.0358358965	3.1389938465	f3d2 *6L		5.5			4.5	12	10	MC	0	0
U	2	399.937150620	462811653.49	1.4121135528	4.5122058695	f4s   4I		5.5	*		6.5	12	14	MC	1	0
U	2	400.347057677	23961526.4449	0.5835039766	3.6804221738	f3ds *6H		2.5			3.5	6	8	MC	0	0
U	2	400.432680041	12115148.2078	0.2845055459	3.3807609236	f3d2 *6K		5.5			5.5	12	12	MC	0	0
U	2	400.519602745	30278907.5156	0.2168636113	3.3124474906	f3d2 *6L		6.5			6.5	14	14	MC	1	0
U	2	401.030236131	36985670.4144	0.7790465214	3.8706888191	f3ds *4L		6.5			5.5	14	12	MC	0	0
U	2	401.258295709	26335385.0313	0.6697008902	3.7595859599	f3ds *6I		3.5			3.5	8	8	MC	0	0
U	2	401.884659359	147633472.292	0.7087492172	3.7938182447	f4s   6I		4.5	f4p  *		4.5	10	10	MC	1	0
U	2	402.012192683	16784531.9773	0.0358358965	3.1199264407	f3d2 *6L		5.5			6.5	12	14	MC	1	0
U	2	402.716076623	7805302.14351	0.2845055459	3.3632052572	f3d2 *6K		5.5			4.5	12	10	MC	0	0
U	2	403.244114633	10477352.4743	0.1134155364	3.1880841496	f3d2 *6K		4.5			4.5	10	10	MC	0	0
U	2	403.456470140	28105689.9419	0.5481182667	3.6211686381	f3s2 *4I		5.5			5.5	12	12	MC	0	0
U	2	403.486778062	81795423.0535	0.9420760702	4.0148952110	f3ds *		5.5			4.5	12	10	MC	0	0
U	2	404.555457447	113875800.24	0.6521138558	3.7168159992	f3ds *6L		7.5			6.5	16	14	MC	1	0
U	2	405.118504675	78745071.7401	0.0000000000	3.0604426663	f3s2 *4I		4.5	f3sp?		4.5	10	10	MC	1	0
U	2	405.305653615	116902073.155	0.6521138558	3.7111437222	f3ds *6L		7.5			7.5	16	16	MC	1	0
U	2	405.416482599	14473872.042	0.2168636113	3.2750568323	f3d2 *6L		6.5			6.5	14	14	MC	0	0
U	2	405.545016214	86558433.577	0.7790465214	3.8362703100	f3ds *4L		6.5			7.5	14	16	MC	1	0
U	2	405.933317770	22723651.0684	0.0358358965	3.0901353938	f3d2 *6L		5.5			6.5	12	14	MC	1	0
U	2	406.290011069	45468979.0409	0.9420760702	3.9936939133	f3ds *		5.5			6.5	12	14	MC	0	0
U	2	406.369131765	42515380.1922	0.0000000000	3.0510242068	f3s2 *4I		4.5	f3sp  6K		5.5	10	12	MC	1	0
U	2	406.889667936	147039542.258	0.7790465214	3.8261673336	f3ds *4L		6.5			5.5	14	12	MC	1	0
U	2	407.563544246	23334407.3919	0.2168636113	3.2589464497	f3d2 *6L		6.5			5.5	14	12	MC	1	0
U	2	407.783601827	20254797.7839	0.1134155364	3.1538562041	f3d2 *6K		4.5			4.5	10	10	MC	1	0
U	2	408.608017573	45579926.7402	0.7179479768	3.7522546503	f3ds *4K		5.5			4.5	12	10	MC	0	0
U	2	408.940604621	12591193.7486	0.0000000000	3.0318383961	f3s2 *4I		4.5			4.5	10	10	MC	0	0
U	2	409.128753869	167366048.225	0.2168636113	3.2473081771	f3d2 *6L		6.5	f3sp  6M		6.5	14	14	MC	1	0
U	2	409.264889504	181709814.582	1.2644292801	4.2938657304	f3ds *4L		7.5			8.5	16	18	MC	0	0
U	2	409.604678451	12842735.2737	0.5481182667	3.5750416813	f3s2 *4I		5.5			6.5	12	14	MC	0	0
U	2	409.692601468	59630863.9034	0.7790465214	3.8053202587	f3ds *4L		6.5			5.5	14	12	MC	0	0
U	2	409.918360571	22908285.7452	0.0358358965	3.0604426663	f3d2 *6L		5.5	f3sp?		4.5	12	10	MC	0	0
U	2	410.809293844	9080437.53533	0.0000000000	3.0180475099	f3s2 *4I		4.5	f3sp  6I		3.5	10	8	MC	0	0
U	2	411.427355699	4940841.7068	0.0000000000	3.0135134078	f3s2 *4I		4.5			4.5	10	10	MC	0	0
U	2	411.725833872	36238567.4241	0.0000000000	3.0113289302	f3s2 *4I		4.5	f3sp?		5.5	10	12	MC	1	0
U	2	412.589160011	29672326.0719	0.2168636113	3.2218919125	f3d2 *6L		6.5			6.5	14	14	MC	1	0
U	2	412.949854504	62746942.6787	0.5481182667	3.5505214505	f3s2 *4I		5.5			6.5	12	14	MC	1	0
U	2	413.436682053	31373947.8927	0.7179479768	3.7168159992	f3ds *4K		5.5			6.5	12	14	MC	0	0
U	2	413.692249017	24323854.9848	0.7790465214	3.7760617239	f3ds *4L		6.5			5.5	14	12	MC	0	0
U	2	413.797976722	21174367.3556	0.5481182667	3.5443674949	f3s2 *4I		5.5			5.5	12	12	MC	0	0
U	2	413.982024950	7878149.03574	0.2845055459	3.2794229358	f3d2 *6K		5.5			4.5	12	10	MC	0	0
U	2	414.030537663	8228532.9059	0.0000000000	2.9945666387	f3s2 *4I		4.5			5.5	10	12	MC	0	0
U	2	414.238892263	212268429.744	1.0407682352	4.0338287138	f3d2 *6M		7.5			6.5	16	14	MC	1	0
U	2	414.586383332	12335508.8198	0.2845055459	3.2750568323	f3d2 *6K		5.5			6.5	12	14	MC	0	0
U	2	415.658064235	67284444.3682	0.7790465214	3.7618876025	f3ds *4L		6.5	f3dp  6M		7.5	14	16	MC	0	0
U	2	416.485181081	14661822.2788	0.0000000000	2.9769177361	f3s2 *4I		4.5			5.5	10	12	MC	1	0
U	2	416.596210192	3176555.32452	0.0358358965	3.0119597618	f3d2 *6L		5.5			6.5	12	14	MC	0	0
U	2	416.684533351	12239742.7125	0.0358358965	3.0113289302	f3d2 *6L		5.5	f3sp?		5.5	12	12	MC	0	0
U	2	417.276488575	94959669.6916	0.2168636113	3.1881357270	f3d2 *6L		6.5	f3sp?		6.5	14	14	MC	1	0
U	2	417.414924880	34060504.2349	0.7790465214	3.7493329627	f3ds *4L		6.5			5.5	14	12	MC	0	0
U	2	417.536556778	43151709.3547	0.6852296629	3.6546506946	f3ds *6K		6.5			6.5	14	14	MC	0	0
U	2	418.017282857	20941053.1682	0.5685209822	3.5345277370	f3d2 *6M		6.5			5.5	14	12	MC	0	0
U	2	418.924420807	8339031.2825	0.0358358965	2.9954201459	f3d2 *6L		5.5			6.5	12	14	MC	0	0
U	2	419.045252506	13148163.7556	0.0358358965	2.9945666387	f3d2 *6L		5.5			5.5	12	12	MC	1	0
U	2	419.868968620	76764312.4352	1.0407682352	3.9936939133	f3d2 *6M		7.5			6.5	16	14	MC	0	0
U	2	420.126936309	12901073.7077	0.7790465214	3.7301590545	f3ds *4L		6.5			5.5	14	12	MC	0	0
U	2	420.553848337	7124324.14436	0.0000000000	2.9481173229	f3s2 *4I		4.5			5.5	10	12	MC	0	0
U	2	421.162708128	5146204.62044	0.2168636113	3.1607189774	f3d2 *6L		6.5			5.5	14	12	MC	0	0
U	2	421.284440079	34295412.1793	0.5685209822	3.5115251969	f3d2 *6M		6.5			5.5	14	12	MC	0	0
U	2	421.343955700	19103516.8581	0.5481182667	3.4907070103	f3s2 *4I		5.5	f3dp  6L		5.5	12	12	MC	0	0
U	2	421.559812357	3393660.93192	0.0358358965	2.9769177361	f3d2 *6L		5.5			5.5	12	12	MC	0	0
U	2	422.851551462	15812878.9548	0.7790465214	3.7111437222	f3ds *4L		6.5			7.5	14	16	MC	0	0
U	2	422.994689043	11553590.4456	0.5835039766	3.5146093038	f3ds *6H		2.5			3.5	6	8	MC	0	0
U	2	423.323475373	2897624.32656	0.0358358965	2.9646643779	f3d2 *6L		5.5			4.5	12	10	MC	0	0
U	2	424.178099800	9147244.06989	0.6521138558	3.5750416813	f3ds *6L		7.5			6.5	16	14	MC	0	0
U	2	424.285828092	137426250.027	0.5685209822	3.4907070103	f3d2 *6M		6.5	f3dp  6L		5.5	14	12	MC	1	0
U	2	424.556799260	19521587.7012	0.0000000000	2.9203206858	f3s2 *4I		4.5			5.5	10	12	MC	1	0
U	2	425.362310842	20695155.4463	0.5481182667	3.4629086374	f3s2 *4I		5.5			6.5	12	14	MC	0	0
U	2	426.849901676	6604444.24396	0.1134155364	3.0180475099	f3d2 *6K		4.5	f3sp  6I		3.5	10	8	MC	0	0
U	2	427.004742364	5552917.82953	0.2845055459	3.1880841496	f3d2 *6K		5.5			4.5	12	10	MC	0	0
U	2	427.080662314	9514080.58775	0.2168636113	3.1199264407	f3d2 *6L		6.5			6.5	14	14	MC	0	0
U	2	427.517277054	3736623.00836	0.1134155364	3.0135134078	f3d2 *6K		4.5			4.5	10	10	MC	0	0
U	2	427.766642590	12675724.3048	0.6521138558	3.5505214505	f3ds *6L		7.5			6.5	16	14	MC	0	0
U	2	428.322788763	7741840.70558	0.0358358965	2.9304800749	f3d2 *6L		5.5			6.5	12	14	MC	0	0
U	2	428.366500252	20833181.246	0.5685209822	3.4628697063	f3d2 *6M		6.5			5.5	14	12	MC	0	0
U	2	428.906742262	7090238.20073	0.0000000000	2.8907027208	f3s2 *4I		4.5	f3sp  6K		4.5	10	10	MC	0	0
U	2	429.831385352	5698890.21723	0.0358358965	2.9203206858	f3d2 *6L		5.5			5.5	12	12	MC	0	0
U	2	430.267299970	4177436.33001	0.0000000000	2.8815622338	f3s2 *4I		4.5			5.5	10	12	MC	0	0
U	2	431.158734391	11145822.2345	0.7790465214	3.6546506946	f3ds *4L		6.5			6.5	14	14	MC	0	0
U	2	431.508726440	6736081.1488	0.2168636113	3.0901353938	f3d2 *6L		6.5			6.5	14	14	MC	0	0
U	2	432.098481561	2601482.89326	0.2845055459	3.1538562041	f3d2 *6K		5.5			4.5	12	10	MC	0	0
U	2	432.710542568	11219964.4154	0.6852296629	3.5505214505	f3ds *6K		6.5			6.5	14	14	MC	0	0
U	2	434.290658315	24424484.1556	0.0358358965	2.8907027208	f3d2 *6L		5.5	f3sp  6K		4.5	12	10	MC	1	0
U	2	434.841703331	6378579.59709	0.1134155364	2.9646643779	f3d2 *6K		4.5			4.5	10	10	MC	0	0
U	2	436.348699997	6119542.13806	0.0000000000	2.8414020165	f3s2 *4I		4.5			5.5	10	12	MC	0	0
U	2	436.415417561	8214594.50738	0.5685209822	3.4094884341	f3d2 *6M		6.5			5.5	14	12	MC	0	0
U	2	437.380071535	6586706.07082	0.1134155364	2.9481173229	f3d2 *6K		4.5			5.5	10	12	MC	0	0
U	2	437.463593527	5721401.57283	0.2168636113	3.0510242068	f3d2 *6L		6.5	f3sp  6K		5.5	14	12	MC	0	0
U	2	440.366758156	23700478.084	1.0552128901	3.8706888191	f3ds *		5.5			5.5	12	12	MC	0	0
U	2	441.647895706	4228962.05186	0.0000000000	2.8073088419	f3s2 *4I		4.5			4.5	10	10	MC	0	0
U	2	442.791997216	7870214.23238	0.5835039766	3.3835589990	f3ds *6H		2.5			3.5	6	8	MC	0	0
U	2	442.889422894	3546463.21877	0.0358358965	2.8352747175	f3d2 *6L		5.5			4.5	12	10	MC	0	0
U	2	443.513187305	22058347.8529	1.0407682352	3.8362703100	f3d2 *6M		7.5			7.5	16	16	MC	0	0
U	2	443.577604285	5314309.35781	0.2168636113	3.0119597618	f3d2 *6L		6.5			6.5	14	14	MC	0	0
U	2	446.421954233	5532161.772	0.1134155364	2.8907027208	f3d2 *6K		4.5	f3sp  6K		4.5	10	10	MC	0	0
U	2	446.639111505	3806032.13631	0.2845055459	3.0604426663	f3d2 *6K		5.5	f3sp?		4.5	12	10	MC	0	0
U	2	447.358501246	18326289.3712	0.0358358965	2.8073088419	f3d2 *6L		5.5			4.5	12	10	MC	1	0
U	2	447.896043039	2535312.28284	0.1134155364	2.8815622338	f3d2 *6K		4.5			5.5	10	12	MC	0	0
U	2	449.209289503	4971511.08244	0.2168636113	2.9769177361	f3d2 *6L		6.5			5.5	14	12	MC	0	0
U	2	451.158203811	1886809.65233	0.0000000000	2.7481315564	f3s2 *4I		4.5			4.5	10	10	MC	0	0
U	2	451.654434790	6978679.17978	0.0358358965	2.7809480658	f3d2 *6L		5.5			4.5	12	10	MC	1	0
U	2	453.946139818	8116654.59468	0.2168636113	2.9481173229	f3d2 *6L		6.5			5.5	14	12	MC	0	0
U	2	454.489783377	20813132.6782	0.1134155364	2.8414020165	f3d2 *6K		4.5			5.5	10	12	MC	1	0
U	2	454.683634570	7412540.01708	0.2845055459	3.0113289302	f3d2 *6K		5.5	f3sp?		5.5	12	12	MC	0	0
U	2	455.512853571	1328569.86856	0.1134155364	2.8352747175	f3d2 *6K		4.5			4.5	10	10	MC	0	0
U	2	455.636786305	21885078.4302	1.0407682352	3.7618876025	f3d2 *6M		7.5	f3dp  6M		7.5	16	16	MC	0	0
U	2	456.896519069	3924189.12798	0.2168636113	2.9304800749	f3d2 *6L		6.5			6.5	14	14	MC	0	0
U	2	457.119077866	3822318.99114	0.0358358965	2.7481315564	f3d2 *6L		5.5			4.5	12	10	MC	0	0
U	2	457.495977442	7666745.57057	0.2845055459	2.9945666387	f3d2 *6K		5.5			5.5	12	12	MC	0	0
U	2	458.613572743	2230959.92835	0.2168636113	2.9203206858	f3d2 *6L		6.5			5.5	14	12	MC	0	0
U	2	460.241703034	1731464.50175	0.1134155364	2.8073088419	f3d2 *6K		4.5			4.5	10	10	MC	0	0
U	2	460.494869952	6485387.46627	0.2845055459	2.9769177361	f3d2 *6K		5.5			5.5	12	12	MC	0	0
U	2	460.644009374	6817963.33038	0.7179479768	3.4094884341	f3ds *4K		5.5			5.5	12	12	MC	0	0
U	2	461.115233939	1044158.82087	0.0358358965	2.7246258884	f3d2 *6L		5.5	f2d3? 6K		6.5	12	14	MC	0	0
U	2	462.371766140	4182181.2596	0.6521138558	3.3335965910	f3ds *6L		7.5			7.5	16	16	MC	0	0
U	2	462.837089177	20678981.4903	0.5685209822	3.2473081771	f3d2 *6M		6.5	f3sp  6M		6.5	14	14	MC	1	0
U	2	464.294974717	14886665.9486	1.0407682352	3.7111437222	f3d2 *6M		7.5			7.5	16	16	MC	0	0
U	2	464.789805595	6589799.59234	0.1134155364	2.7809480658	f3d2 *6K		4.5			4.5	10	10	MC	1	0
U	2	466.815641507	3436327.42442	0.0358358965	2.6917923932	f3d2 *6L		5.5			6.5	12	14	MC	1	0
U	2	467.270461847	8208213.94159	0.5685209822	3.2218919125	f3d2 *6M		6.5			6.5	14	14	MC	1	0
U	2	469.038729782	3749452.56953	0.0000000000	2.6433680092	f3s2 *4I		4.5			3.5	10	8	MC	1	0
